id,obs_id,choice,chosen_alt,av_alt1,av_alt2,av_alt3,tt1,tt2,tt3,tc1,tc2,tc3,age,sex,edu,inchh,urb,sclass
44,339,1,alt1,1,1,1,35,31,27,3,4,6,3,1,3,1,1,5
44,340,3,alt3,1,1,1,23,27,31,6,4,3,3,1,3,1,1,5
45,341,2,alt2,1,1,1,23,27,35,6,4,3,3,1,5,3,2,2
45,342,3,alt3,1,1,1,27,35,23,5,4,6,3,1,5,3,2,2
45,343,2,alt2,1,1,1,35,23,31,3,5,4,3,1,5,3,2,2
45,344,2,alt2,1,1,1,27,23,35,4,5,3,3,1,5,3,2,2
45,345,2,alt2,1,1,1,35,27,31,3,6,5,3,1,5,3,2,2
45,346,2,alt2,1,1,1,23,27,35,6,5,3,3,1,5,3,2,2
45,347,3,alt3,1,1,1,35,31,23,3,5,6,3,1,5,3,2,2
45,348,2,alt2,1,1,1,27,23,31,5,6,3,3,1,5,3,2,2
45,349,1,alt1,1,1,1,35,31,27,3,4,6,3,1,5,3,2,2
45,350,2,alt2,1,1,1,23,27,31,6,4,3,3,1,5,3,2,2
46,351,2,alt2,1,1,1,23,27,35,6,4,3,3,2,7,4,4,1
46,352,2,alt2,1,1,1,27,35,23,5,4,6,3,2,7,4,4,1
46,353,2,alt2,1,1,1,35,23,31,3,5,4,3,2,7,4,4,1
46,354,1,alt1,1,1,1,27,23,35,4,5,3,3,2,7,4,4,1
46,355,1,alt1,1,1,1,35,27,31,3,6,5,3,2,7,4,4,1
46,356,2,alt2,1,1,1,23,27,35,6,5,3,3,2,7,4,4,1
46,357,2,alt2,1,1,1,35,31,23,3,5,6,3,2,7,4,4,1
46,358,3,alt3,1,1,1,27,23,31,5,6,3,3,2,7,4,4,1
46,359,2,alt2,1,1,1,35,31,27,3,4,6,3,2,7,4,4,1
46,360,2,alt2,1,1,1,23,27,31,6,4,3,3,2,7,4,4,1
47,361,1,alt1,1,1,1,23,27,35,6,4,3,3,1,4,3,2,3
47,362,3,alt3,1,1,1,27,35,23,5,4,6,3,1,4,3,2,3
47,363,2,alt2,1,1,1,35,23,31,3,5,4,3,1,4,3,2,3
47,364,2,alt2,1,1,1,27,23,35,4,5,3,3,1,4,3,2,3
47,365,3,alt3,1,1,1,35,27,31,3,6,5,3,1,4,3,2,3
47,366,1,alt1,1,1,1,23,27,35,6,5,3,3,1,4,3,2,3
47,367,3,alt3,1,1,1,35,31,23,3,5,6,3,1,4,3,2,3
47,368,2,alt2,1,1,1,27,23,31,5,6,3,3,1,4,3,2,3
47,369,3,alt3,1,1,1,35,31,27,3,4,6,3,1,4,3,2,3
47,370,1,alt1,1,1,1,23,27,31,6,4,3,3,1,4,3,2,3
48,371,1,alt1,1,1,1,23,27,35,6,4,3,3,1,4,3,2,3
48,372,3,alt3,1,1,1,27,35,23,5,4,6,3,1,4,3,2,3
48,373,2,alt2,1,1,1,35,23,31,3,5,4,3,1,4,3,2,3
48,374,2,alt2,1,1,1,27,23,35,4,5,3,3,1,4,3,2,3
48,375,2,alt2,1,1,1,35,27,31,3,6,5,3,1,4,3,2,3
48,376,1,alt1,1,1,1,23,27,35,6,5,3,3,1,4,3,2,3
48,377,3,alt3,1,1,1,35,31,23,3,5,6,3,1,4,3,2,3
48,378,2,alt2,1,1,1,27,23,31,5,6,3,3,1,4,3,2,3
48,379,2,alt2,1,1,1,35,31,27,3,4,6,3,1,4,3,2,3
48,380,1,alt1,1,1,1,23,27,31,6,4,3,3,1,4,3,2,3
49,381,2,alt2,1,1,1,23,27,35,6,4,3,1,2,4,2,4,3
49,382,2,alt2,1,1,1,27,35,23,5,4,6,1,2,4,2,4,3
49,383,3,alt3,1,1,1,35,23,31,3,5,4,1,2,4,2,4,3
49,384,1,alt1,1,1,1,27,23,35,4,5,3,1,2,4,2,4,3
49,385,3,alt3,1,1,1,35,27,31,3,6,5,1,2,4,2,4,3
49,386,2,alt2,1,1,1,23,27,35,6,5,3,1,2,4,2,4,3
49,387,2,alt2,1,1,1,35,31,23,3,5,6,1,2,4,2,4,3
49,388,1,alt1,1,1,1,27,23,31,5,6,3,1,2,4,2,4,3
49,389,2,alt2,1,1,1,35,31,27,3,4,6,1,2,4,2,4,3
49,390,2,alt2,1,1,1,23,27,31,6,4,3,1,2,4,2,4,3
50,391,3,alt3,1,1,1,23,27,35,6,4,3,1,2,4,1,1,5
50,392,2,alt2,1,1,1,27,35,23,5,4,6,1,2,4,1,1,5
50,393,1,alt1,1,1,1,35,23,31,3,5,4,1,2,4,1,1,5
50,394,3,alt3,1,1,1,27,23,35,4,5,3,1,2,4,1,1,5
50,395,1,alt1,1,1,1,35,27,31,3,6,5,1,2,4,1,1,5
50,396,3,alt3,1,1,1,23,27,35,6,5,3,1,2,4,1,1,5
50,397,1,alt1,1,1,1,35,31,23,3,5,6,1,2,4,1,1,5
50,398,3,alt3,1,1,1,27,23,31,5,6,3,1,2,4,1,1,5
50,399,1,alt1,1,1,1,35,31,27,3,4,6,1,2,4,1,1,5
50,400,3,alt3,1,1,1,23,27,31,6,4,3,1,2,4,1,1,5
51,401,3,alt3,1,1,1,23,27,35,6,4,3,3,1,6,3,4,1
51,402,2,alt2,1,1,1,27,35,23,5,4,6,3,1,6,3,4,1
51,403,1,alt1,1,1,1,35,23,31,3,5,4,3,1,6,3,4,1
51,404,3,alt3,1,1,1,27,23,35,4,5,3,3,1,6,3,4,1
51,405,1,alt1,1,1,1,35,27,31,3,6,5,3,1,6,3,4,1
51,406,3,alt3,1,1,1,23,27,35,6,5,3,3,1,6,3,4,1
51,407,1,alt1,1,1,1,35,31,23,3,5,6,3,1,6,3,4,1
51,408,3,alt3,1,1,1,27,23,31,5,6,3,3,1,6,3,4,1
51,409,1,alt1,1,1,1,35,31,27,3,4,6,3,1,6,3,4,1
51,410,3,alt3,1,1,1,23,27,31,6,4,3,3,1,6,3,4,1
53,411,3,alt3,1,1,1,23,27,35,6,4,3,2,2,4,3,2,1
53,412,2,alt2,1,1,1,27,35,23,5,4,6,2,2,4,3,2,1
53,413,1,alt1,1,1,1,35,23,31,3,5,4,2,2,4,3,2,1
53,414,3,alt3,1,1,1,27,23,35,4,5,3,2,2,4,3,2,1
53,415,1,alt1,1,1,1,35,27,31,3,6,5,2,2,4,3,2,1
53,416,3,alt3,1,1,1,23,27,35,6,5,3,2,2,4,3,2,1
53,417,1,alt1,1,1,1,35,31,23,3,5,6,2,2,4,3,2,1
53,418,3,alt3,1,1,1,27,23,31,5,6,3,2,2,4,3,2,1
53,419,1,alt1,1,1,1,35,31,27,3,4,6,2,2,4,3,2,1
53,420,3,alt3,1,1,1,23,27,31,6,4,3,2,2,4,3,2,1
54,421,1,alt1,1,1,1,23,27,35,6,4,3,1,1,6,2,5,2
54,422,3,alt3,1,1,1,27,35,23,5,4,6,1,1,6,2,5,2
54,423,2,alt2,1,1,1,35,23,31,3,5,4,1,1,6,2,5,2
54,424,2,alt2,1,1,1,27,23,35,4,5,3,1,1,6,2,5,2
54,425,2,alt2,1,1,1,35,27,31,3,6,5,1,1,6,2,5,2
54,426,1,alt1,1,1,1,23,27,35,6,5,3,1,1,6,2,5,2
54,427,3,alt3,1,1,1,35,31,23,3,5,6,1,1,6,2,5,2
54,428,2,alt2,1,1,1,27,23,31,5,6,3,1,1,6,2,5,2
54,429,3,alt3,1,1,1,35,31,27,3,4,6,1,1,6,2,5,2
54,430,1,alt1,1,1,1,23,27,31,6,4,3,1,1,6,2,5,2
55,431,2,alt2,1,1,1,23,27,35,6,4,3,3,2,4,4,5,2
55,432,1,alt1,1,1,1,27,35,23,5,4,6,3,2,4,4,5,2
55,433,2,alt2,1,1,1,35,23,31,3,5,4,3,2,4,4,5,2
55,434,1,alt1,1,1,1,27,23,35,4,5,3,3,2,4,4,5,2
55,435,2,alt2,1,1,1,35,27,31,3,6,5,3,2,4,4,5,2
55,436,2,alt2,1,1,1,23,27,35,6,5,3,3,2,4,4,5,2
55,437,3,alt3,1,1,1,35,31,23,3,5,6,3,2,4,4,5,2
55,438,1,alt1,1,1,1,27,23,31,5,6,3,3,2,4,4,5,2
55,439,3,alt3,1,1,1,35,31,27,3,4,6,3,2,4,4,5,2
55,440,2,alt2,1,1,1,23,27,31,6,4,3,3,2,4,4,5,2
56,441,2,alt2,1,1,1,23,27,35,6,4,3,2,2,4,2,2,4
56,442,1,alt1,1,1,1,27,35,23,5,4,6,2,2,4,2,2,4
56,443,2,alt2,1,1,1,35,23,31,3,5,4,2,2,4,2,2,4
56,444,1,alt1,1,1,1,27,23,35,4,5,3,2,2,4,2,2,4
56,445,1,alt1,1,1,1,35,27,31,3,6,5,2,2,4,2,2,4
56,446,2,alt2,1,1,1,23,27,35,6,5,3,2,2,4,2,2,4
56,447,2,alt2,1,1,1,35,31,23,3,5,6,2,2,4,2,2,4
56,448,1,alt1,1,1,1,27,23,31,5,6,3,2,2,4,2,2,4
56,449,2,alt2,1,1,1,35,31,27,3,4,6,2,2,4,2,2,4
56,450,2,alt2,1,1,1,23,27,31,6,4,3,2,2,4,2,2,4
57,451,2,alt2,1,1,1,23,27,35,6,4,3,2,1,5,3,1,1
57,452,1,alt1,1,1,1,27,35,23,5,4,6,2,1,5,3,1,1
57,453,2,alt2,1,1,1,35,23,31,3,5,4,2,1,5,3,1,1
57,454,1,alt1,1,1,1,27,23,35,4,5,3,2,1,5,3,1,1
57,455,3,alt3,1,1,1,35,27,31,3,6,5,2,1,5,3,1,1
57,456,1,alt1,1,1,1,23,27,35,6,5,3,2,1,5,3,1,1
57,457,3,alt3,1,1,1,35,31,23,3,5,6,2,1,5,3,1,1
57,458,2,alt2,1,1,1,27,23,31,5,6,3,2,1,5,3,1,1
57,459,3,alt3,1,1,1,35,31,27,3,4,6,2,1,5,3,1,1
57,460,1,alt1,1,1,1,23,27,31,6,4,3,2,1,5,3,1,1
58,461,3,alt3,1,1,1,23,27,35,6,4,3,2,1,4,1,2,2
58,462,2,alt2,1,1,1,27,35,23,5,4,6,2,1,4,1,2,2
58,463,1,alt1,1,1,1,35,23,31,3,5,4,2,1,4,1,2,2
58,464,3,alt3,1,1,1,27,23,35,4,5,3,2,1,4,1,2,2
58,465,1,alt1,1,1,1,35,27,31,3,6,5,2,1,4,1,2,2
58,466,3,alt3,1,1,1,23,27,35,6,5,3,2,1,4,1,2,2
58,467,1,alt1,1,1,1,35,31,23,3,5,6,2,1,4,1,2,2
58,468,3,alt3,1,1,1,27,23,31,5,6,3,2,1,4,1,2,2
58,469,1,alt1,1,1,1,35,31,27,3,4,6,2,1,4,1,2,2
58,470,3,alt3,1,1,1,23,27,31,6,4,3,2,1,4,1,2,2
59,471,3,alt3,1,1,1,23,27,35,6,4,3,2,1,4,1,2,2
59,472,2,alt2,1,1,1,27,35,23,5,4,6,2,1,4,1,2,2
59,473,1,alt1,1,1,1,35,23,31,3,5,4,2,1,4,1,2,2
59,474,3,alt3,1,1,1,27,23,35,4,5,3,2,1,4,1,2,2
59,475,1,alt1,1,1,1,35,27,31,3,6,5,2,1,4,1,2,2
59,476,3,alt3,1,1,1,23,27,35,6,5,3,2,1,4,1,2,2
59,477,1,alt1,1,1,1,35,31,23,3,5,6,2,1,4,1,2,2
59,478,3,alt3,1,1,1,27,23,31,5,6,3,2,1,4,1,2,2
59,479,1,alt1,1,1,1,35,31,27,3,4,6,2,1,4,1,2,2
59,480,3,alt3,1,1,1,23,27,31,6,4,3,2,1,4,1,2,2
61,481,2,alt2,1,1,1,23,27,35,6,4,3,2,2,2,1,2,4
61,482,3,alt3,1,1,1,27,35,23,5,4,6,2,2,2,1,2,4
61,483,2,alt2,1,1,1,35,23,31,3,5,4,2,2,2,1,2,4
61,484,3,alt3,1,1,1,27,23,35,4,5,3,2,2,2,1,2,4
61,485,2,alt2,1,1,1,35,27,31,3,6,5,2,2,2,1,2,4
61,486,3,alt3,1,1,1,23,27,35,6,5,3,2,2,2,1,2,4
61,487,1,alt1,1,1,1,35,31,23,3,5,6,2,2,2,1,2,4
61,488,3,alt3,1,1,1,27,23,31,5,6,3,2,2,2,1,2,4
61,489,2,alt2,1,1,1,35,31,27,3,4,6,2,2,2,1,2,4
61,490,3,alt3,1,1,1,23,27,31,6,4,3,2,2,2,1,2,4
62,491,2,alt2,1,1,1,23,27,35,6,4,3,2,1,6,2,2,4
62,492,1,alt1,1,1,1,27,35,23,5,4,6,2,1,6,2,2,4
62,493,3,alt3,1,1,1,35,23,31,3,5,4,2,1,6,2,2,4
62,494,1,alt1,1,1,1,27,23,35,4,5,3,2,1,6,2,2,4
62,495,1,alt1,1,1,1,35,27,31,3,6,5,2,1,6,2,2,4
62,496,2,alt2,1,1,1,23,27,35,6,5,3,2,1,6,2,2,4
62,497,2,alt2,1,1,1,35,31,23,3,5,6,2,1,6,2,2,4
62,498,3,alt3,1,1,1,27,23,31,5,6,3,2,1,6,2,2,4
62,499,1,alt1,1,1,1,35,31,27,3,4,6,2,1,6,2,2,4
62,500,2,alt2,1,1,1,23,27,31,6,4,3,2,1,6,2,2,4
63,501,3,alt3,1,1,1,23,27,35,6,4,3,1,2,3,2,5,3
63,502,2,alt2,1,1,1,27,35,23,5,4,6,1,2,3,2,5,3
63,503,1,alt1,1,1,1,35,23,31,3,5,4,1,2,3,2,5,3
63,504,3,alt3,1,1,1,27,23,35,4,5,3,1,2,3,2,5,3
63,505,1,alt1,1,1,1,35,27,31,3,6,5,1,2,3,2,5,3
63,506,1,alt1,1,1,1,23,27,35,6,5,3,1,2,3,2,5,3
63,507,1,alt1,1,1,1,35,31,23,3,5,6,1,2,3,2,5,3
63,508,2,alt2,1,1,1,27,23,31,5,6,3,1,2,3,2,5,3
63,509,1,alt1,1,1,1,35,31,27,3,4,6,1,2,3,2,5,3
63,510,3,alt3,1,1,1,23,27,31,6,4,3,1,2,3,2,5,3
64,511,2,alt2,1,1,1,23,27,35,6,4,3,1,2,3,2,5,3
64,512,3,alt3,1,1,1,27,35,23,5,4,6,1,2,3,2,5,3
64,513,3,alt3,1,1,1,35,23,31,3,5,4,1,2,3,2,5,3
64,514,1,alt1,1,1,1,27,23,35,4,5,3,1,2,3,2,5,3
64,515,3,alt3,1,1,1,35,27,31,3,6,5,1,2,3,2,5,3
64,516,2,alt2,1,1,1,23,27,35,6,5,3,1,2,3,2,5,3
64,517,2,alt2,1,1,1,35,31,23,3,5,6,1,2,3,2,5,3
64,518,3,alt3,1,1,1,27,23,31,5,6,3,1,2,3,2,5,3
64,519,1,alt1,1,1,1,35,31,27,3,4,6,1,2,3,2,5,3
64,520,3,alt3,1,1,1,23,27,31,6,4,3,1,2,3,2,5,3
67,521,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,4,2,2
67,522,2,alt2,1,1,1,27,35,23,5,4,6,2,2,6,4,2,2
67,523,1,alt1,1,1,1,35,23,31,3,5,4,2,2,6,4,2,2
67,524,2,alt2,1,1,1,27,23,35,4,5,3,2,2,6,4,2,2
67,525,3,alt3,1,1,1,35,27,31,3,6,5,2,2,6,4,2,2
67,526,2,alt2,1,1,1,23,27,35,6,5,3,2,2,6,4,2,2
67,527,2,alt2,1,1,1,35,31,23,3,5,6,2,2,6,4,2,2
67,528,3,alt3,1,1,1,27,23,31,5,6,3,2,2,6,4,2,2
67,529,1,alt1,1,1,1,35,31,27,3,4,6,2,2,6,4,2,2
67,530,3,alt3,1,1,1,23,27,31,6,4,3,2,2,6,4,2,2
68,531,3,alt3,1,1,1,23,27,35,6,4,3,3,2,5,2,5,2
68,532,1,alt1,1,1,1,27,35,23,5,4,6,3,2,5,2,5,2
68,533,3,alt3,1,1,1,35,23,31,3,5,4,3,2,5,2,5,2
68,534,1,alt1,1,1,1,27,23,35,4,5,3,3,2,5,2,5,2
68,535,3,alt3,1,1,1,35,27,31,3,6,5,3,2,5,2,5,2
68,536,2,alt2,1,1,1,23,27,35,6,5,3,3,2,5,2,5,2
68,537,2,alt2,1,1,1,35,31,23,3,5,6,3,2,5,2,5,2
68,538,1,alt1,1,1,1,27,23,31,5,6,3,3,2,5,2,5,2
68,539,2,alt2,1,1,1,35,31,27,3,4,6,3,2,5,2,5,2
68,540,2,alt2,1,1,1,23,27,31,6,4,3,3,2,5,2,5,2
69,541,2,alt2,1,1,1,23,27,35,6,4,3,1,2,7,3,5,3
69,542,3,alt3,1,1,1,27,35,23,5,4,6,1,2,7,3,5,3
69,543,2,alt2,1,1,1,35,23,31,3,5,4,1,2,7,3,5,3
69,544,1,alt1,1,1,1,27,23,35,4,5,3,1,2,7,3,5,3
69,545,2,alt2,1,1,1,35,27,31,3,6,5,1,2,7,3,5,3
69,546,2,alt2,1,1,1,23,27,35,6,5,3,1,2,7,3,5,3
69,547,3,alt3,1,1,1,35,31,23,3,5,6,1,2,7,3,5,3
69,548,2,alt2,1,1,1,27,23,31,5,6,3,1,2,7,3,5,3
69,549,2,alt2,1,1,1,35,31,27,3,4,6,1,2,7,3,5,3
69,550,1,alt1,1,1,1,23,27,31,6,4,3,1,2,7,3,5,3
70,551,1,alt1,1,1,1,23,27,35,6,4,3,2,2,2,1,2,5
70,552,1,alt1,1,1,1,27,35,23,5,4,6,2,2,2,1,2,5
70,553,3,alt3,1,1,1,35,23,31,3,5,4,2,2,2,1,2,5
70,554,1,alt1,1,1,1,27,23,35,4,5,3,2,2,2,1,2,5
70,555,2,alt2,1,1,1,35,27,31,3,6,5,2,2,2,1,2,5
70,556,1,alt1,1,1,1,23,27,35,6,5,3,2,2,2,1,2,5
70,557,3,alt3,1,1,1,35,31,23,3,5,6,2,2,2,1,2,5
70,558,1,alt1,1,1,1,27,23,31,5,6,3,2,2,2,1,2,5
70,559,3,alt3,1,1,1,35,31,27,3,4,6,2,2,2,1,2,5
70,560,1,alt1,1,1,1,23,27,31,6,4,3,2,2,2,1,2,5
71,561,1,alt1,1,1,1,23,27,35,6,4,3,3,2,6,4,1,3
71,562,3,alt3,1,1,1,27,35,23,5,4,6,3,2,6,4,1,3
71,563,2,alt2,1,1,1,35,23,31,3,5,4,3,2,6,4,1,3
71,564,2,alt2,1,1,1,27,23,35,4,5,3,3,2,6,4,1,3
71,565,2,alt2,1,1,1,35,27,31,3,6,5,3,2,6,4,1,3
71,566,1,alt1,1,1,1,23,27,35,6,5,3,3,2,6,4,1,3
71,567,3,alt3,1,1,1,35,31,23,3,5,6,3,2,6,4,1,3
71,568,2,alt2,1,1,1,27,23,31,5,6,3,3,2,6,4,1,3
71,569,3,alt3,1,1,1,35,31,27,3,4,6,3,2,6,4,1,3
71,570,1,alt1,1,1,1,23,27,31,6,4,3,3,2,6,4,1,3
72,571,2,alt2,1,1,1,23,27,35,6,4,3,2,2,4,2,2,3
72,572,1,alt1,1,1,1,27,35,23,5,4,6,2,2,4,2,2,3
72,573,2,alt2,1,1,1,35,23,31,3,5,4,2,2,4,2,2,3
72,574,1,alt1,1,1,1,27,23,35,4,5,3,2,2,4,2,2,3
72,575,2,alt2,1,1,1,35,27,31,3,6,5,2,2,4,2,2,3
72,576,2,alt2,1,1,1,23,27,35,6,5,3,2,2,4,2,2,3
72,577,3,alt3,1,1,1,35,31,23,3,5,6,2,2,4,2,2,3
72,578,1,alt1,1,1,1,27,23,31,5,6,3,2,2,4,2,2,3
72,579,2,alt2,1,1,1,35,31,27,3,4,6,2,2,4,2,2,3
72,580,2,alt2,1,1,1,23,27,31,6,4,3,2,2,4,2,2,3
73,581,2,alt2,1,1,1,23,27,35,6,4,3,2,1,6,3,4,2
73,582,1,alt1,1,1,1,27,35,23,5,4,6,2,1,6,3,4,2
73,583,2,alt2,1,1,1,35,23,31,3,5,4,2,1,6,3,4,2
73,584,1,alt1,1,1,1,27,23,35,4,5,3,2,1,6,3,4,2
73,585,3,alt3,1,1,1,35,27,31,3,6,5,2,1,6,3,4,2
73,586,2,alt2,1,1,1,23,27,35,6,5,3,2,1,6,3,4,2
73,587,2,alt2,1,1,1,35,31,23,3,5,6,2,1,6,3,4,2
73,588,3,alt3,1,1,1,27,23,31,5,6,3,2,1,6,3,4,2
73,589,2,alt2,1,1,1,35,31,27,3,4,6,2,1,6,3,4,2
73,590,3,alt3,1,1,1,23,27,31,6,4,3,2,1,6,3,4,2
74,591,2,alt2,1,1,1,23,27,35,6,4,3,3,1,4,2,2,4
74,592,1,alt1,1,1,1,27,35,23,5,4,6,3,1,4,2,2,4
74,593,2,alt2,1,1,1,35,23,31,3,5,4,3,1,4,2,2,4
74,594,1,alt1,1,1,1,27,23,35,4,5,3,3,1,4,2,2,4
74,595,1,alt1,1,1,1,35,27,31,3,6,5,3,1,4,2,2,4
74,596,2,alt2,1,1,1,23,27,35,6,5,3,3,1,4,2,2,4
74,597,1,alt1,1,1,1,35,31,23,3,5,6,3,1,4,2,2,4
74,598,1,alt1,1,1,1,27,23,31,5,6,3,3,1,4,2,2,4
74,599,2,alt2,1,1,1,35,31,27,3,4,6,3,1,4,2,2,4
74,600,2,alt2,1,1,1,23,27,31,6,4,3,3,1,4,2,2,4
75,601,2,alt2,1,1,1,23,27,35,6,4,3,2,2,4,2,2,5
75,602,1,alt1,1,1,1,27,35,23,5,4,6,2,2,4,2,2,5
75,603,2,alt2,1,1,1,35,23,31,3,5,4,2,2,4,2,2,5
75,604,2,alt2,1,1,1,27,23,35,4,5,3,2,2,4,2,2,5
75,605,2,alt2,1,1,1,35,27,31,3,6,5,2,2,4,2,2,5
75,606,2,alt2,1,1,1,23,27,35,6,5,3,2,2,4,2,2,5
75,607,3,alt3,1,1,1,35,31,23,3,5,6,2,2,4,2,2,5
75,608,2,alt2,1,1,1,27,23,31,5,6,3,2,2,4,2,2,5
75,609,3,alt3,1,1,1,35,31,27,3,4,6,2,2,4,2,2,5
75,610,2,alt2,1,1,1,23,27,31,6,4,3,2,2,4,2,2,5
76,611,2,alt2,1,1,1,23,27,35,6,4,3,3,2,5,1,1,4
76,612,1,alt1,1,1,1,27,35,23,5,4,6,3,2,5,1,1,4
76,613,3,alt3,1,1,1,35,23,31,3,5,4,3,2,5,1,1,4
76,614,1,alt1,1,1,1,27,23,35,4,5,3,3,2,5,1,1,4
76,615,1,alt1,1,1,1,35,27,31,3,6,5,3,2,5,1,1,4
76,616,3,alt3,1,1,1,23,27,35,6,5,3,3,2,5,1,1,4
76,617,1,alt1,1,1,1,35,31,23,3,5,6,3,2,5,1,1,4
76,618,3,alt3,1,1,1,27,23,31,5,6,3,3,2,5,1,1,4
76,619,1,alt1,1,1,1,35,31,27,3,4,6,3,2,5,1,1,4
76,620,2,alt2,1,1,1,23,27,31,6,4,3,3,2,5,1,1,4
77,621,2,alt2,1,1,1,23,27,35,6,4,3,2,1,4,1,2,3
77,622,3,alt3,1,1,1,27,35,23,5,4,6,2,1,4,1,2,3
77,623,2,alt2,1,1,1,35,23,31,3,5,4,2,1,4,1,2,3
77,624,2,alt2,1,1,1,27,23,35,4,5,3,2,1,4,1,2,3
77,625,2,alt2,1,1,1,35,27,31,3,6,5,2,1,4,1,2,3
77,626,1,alt1,1,1,1,23,27,35,6,5,3,2,1,4,1,2,3
77,627,3,alt3,1,1,1,35,31,23,3,5,6,2,1,4,1,2,3
77,628,2,alt2,1,1,1,27,23,31,5,6,3,2,1,4,1,2,3
77,629,2,alt2,1,1,1,35,31,27,3,4,6,2,1,4,1,2,3
77,630,1,alt1,1,1,1,23,27,31,6,4,3,2,1,4,1,2,3
79,631,2,alt2,1,1,1,23,27,35,6,4,3,3,1,5,4,1,1
79,632,1,alt1,1,1,1,27,35,23,5,4,6,3,1,5,4,1,1
79,633,3,alt3,1,1,1,35,23,31,3,5,4,3,1,5,4,1,1
79,634,2,alt2,1,1,1,27,23,35,4,5,3,3,1,5,4,1,1
79,635,2,alt2,1,1,1,35,27,31,3,6,5,3,1,5,4,1,1
79,636,2,alt2,1,1,1,23,27,35,6,5,3,3,1,5,4,1,1
79,637,2,alt2,1,1,1,35,31,23,3,5,6,3,1,5,4,1,1
79,638,1,alt1,1,1,1,27,23,31,5,6,3,3,1,5,4,1,1
79,639,2,alt2,1,1,1,35,31,27,3,4,6,3,1,5,4,1,1
79,640,2,alt2,1,1,1,23,27,31,6,4,3,3,1,5,4,1,1
80,641,1,alt1,1,1,1,23,27,35,6,4,3,2,2,4,3,1,3
80,642,3,alt3,1,1,1,27,35,23,5,4,6,2,2,4,3,1,3
80,643,2,alt2,1,1,1,35,23,31,3,5,4,2,2,4,3,1,3
80,644,2,alt2,1,1,1,27,23,35,4,5,3,2,2,4,3,1,3
80,645,2,alt2,1,1,1,35,27,31,3,6,5,2,2,4,3,1,3
80,646,1,alt1,1,1,1,23,27,35,6,5,3,2,2,4,3,1,3
80,647,3,alt3,1,1,1,35,31,23,3,5,6,2,2,4,3,1,3
80,648,2,alt2,1,1,1,27,23,31,5,6,3,2,2,4,3,1,3
80,649,3,alt3,1,1,1,35,31,27,3,4,6,2,2,4,3,1,3
80,650,1,alt1,1,1,1,23,27,31,6,4,3,2,2,4,3,1,3
81,651,3,alt3,1,1,1,23,27,35,6,4,3,3,2,7,4,4,1
81,652,2,alt2,1,1,1,27,35,23,5,4,6,3,2,7,4,4,1
81,653,1,alt1,1,1,1,35,23,31,3,5,4,3,2,7,4,4,1
81,654,3,alt3,1,1,1,27,23,35,4,5,3,3,2,7,4,4,1
81,655,1,alt1,1,1,1,35,27,31,3,6,5,3,2,7,4,4,1
81,656,3,alt3,1,1,1,23,27,35,6,5,3,3,2,7,4,4,1
81,657,1,alt1,1,1,1,35,31,23,3,5,6,3,2,7,4,4,1
81,658,3,alt3,1,1,1,27,23,31,5,6,3,3,2,7,4,4,1
81,659,1,alt1,1,1,1,35,31,27,3,4,6,3,2,7,4,4,1
81,660,3,alt3,1,1,1,23,27,31,6,4,3,3,2,7,4,4,1
82,661,2,alt2,1,1,1,23,27,35,6,4,3,2,2,6,2,5,2
82,662,1,alt1,1,1,1,27,35,23,5,4,6,2,2,6,2,5,2
82,663,2,alt2,1,1,1,35,23,31,3,5,4,2,2,6,2,5,2
82,664,1,alt1,1,1,1,27,23,35,4,5,3,2,2,6,2,5,2
82,665,2,alt2,1,1,1,35,27,31,3,6,5,2,2,6,2,5,2
82,666,2,alt2,1,1,1,23,27,35,6,5,3,2,2,6,2,5,2
82,667,2,alt2,1,1,1,35,31,23,3,5,6,2,2,6,2,5,2
82,668,1,alt1,1,1,1,27,23,31,5,6,3,2,2,6,2,5,2
82,669,3,alt3,1,1,1,35,31,27,3,4,6,2,2,6,2,5,2
82,670,2,alt2,1,1,1,23,27,31,6,4,3,2,2,6,2,5,2
83,671,2,alt2,1,1,1,23,27,35,6,4,3,2,1,6,3,2,2
83,672,1,alt1,1,1,1,27,35,23,5,4,6,2,1,6,3,2,2
83,673,2,alt2,1,1,1,35,23,31,3,5,4,2,1,6,3,2,2
83,674,1,alt1,1,1,1,27,23,35,4,5,3,2,1,6,3,2,2
83,675,3,alt3,1,1,1,35,27,31,3,6,5,2,1,6,3,2,2
83,676,2,alt2,1,1,1,23,27,35,6,5,3,2,1,6,3,2,2
83,677,1,alt1,1,1,1,35,31,23,3,5,6,2,1,6,3,2,2
83,678,1,alt1,1,1,1,27,23,31,5,6,3,2,1,6,3,2,2
83,679,2,alt2,1,1,1,35,31,27,3,4,6,2,1,6,3,2,2
83,680,2,alt2,1,1,1,23,27,31,6,4,3,2,1,6,3,2,2
84,681,2,alt2,1,1,1,23,27,35,6,4,3,3,1,6,3,1,2
84,682,3,alt3,1,1,1,27,35,23,5,4,6,3,1,6,3,1,2
84,683,2,alt2,1,1,1,35,23,31,3,5,4,3,1,6,3,1,2
84,684,1,alt1,1,1,1,27,23,35,4,5,3,3,1,6,3,1,2
84,685,1,alt1,1,1,1,35,27,31,3,6,5,3,1,6,3,1,2
84,686,3,alt3,1,1,1,23,27,35,6,5,3,3,1,6,3,1,2
