id,obs_id,choice,chosen_alt,av_1,av_2,av_3,xt_main1,xt_main2,xt_main3,xcosts1,xcosts2,xcosts3,xt_delay1,xt_delay2,xt_egr1,xt_egr2,xt_egr3,xt_acc2,xt_transf2,xt_transf3,xt_park1,xt_next3,xc_park1,xc_park3,mode2,mode3,ivt_pv,ivt_pt,ivt_pv_pt,ovt_pv,ovt_pt,ovt_pv_pt,tc_pv,tc_pt,tc_pv_pt,tra_pv,tra_pt,tra_pv_pt,rel_pv,rel_pt,cset_nr,purp,flex,with,weath,bag,time
27208,27215,1,pv,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,1,2,2,1,2,1,1
27208,27215,2,pt,0,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,1,2,2,1,2,1,1
27208,27216,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,2,2,2,1,2,1,1
27208,27216,2,pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,2,2,2,1,2,1,1
27208,27217,2,pt,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,3,2,2,1,2,1,1
27208,27217,3,pv_pt,1,0,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,3,2,2,1,2,1,1
27208,27219,2,pt,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,4,2,2,2,2,1,2
27208,27219,1,pv,1,0,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,4,2,2,2,2,1,2
27208,27220,2,pt,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,5,2,2,2,2,1,2
27208,27220,1,pv,1,0,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,5,2,2,2,2,1,2
27208,27221,1,pv,1,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,6,2,2,2,2,1,2
27208,27221,2,pt,0,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,6,2,2,2,2,1,2
27208,27223,1,pv,1,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,7,3,1,2,4,2,1
27208,27223,2,pt,0,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,7,3,1,2,4,2,1
27208,27224,1,pv,1,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,8,3,1,2,4,2,1
27208,27224,2,pt,0,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,8,3,1,2,4,2,1
27208,27225,2,pt,1,1,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,9,3,1,2,4,2,1
27208,27225,1,pv,1,0,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,9,3,1,2,4,2,1
27226,27246,1,pv,1,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,2,2,2,2,1,2
27226,27246,3,pv_pt,0,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,2,2,2,2,1,2
27226,27247,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,2,2,2,2,2,1,2
27226,27247,2,pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,2,2,2,2,2,1,2
27226,27248,3,pv_pt,1,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,3,2,2,2,2,1,2
27226,27248,1,pv,1,1,0,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,3,2,2,2,2,1,2
27226,27250,3,pv_pt,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,4,2,1,1,1,2,2
27226,27250,1,pv,1,1,0,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,4,2,1,1,1,2,2
27226,27251,1,pv,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,5,2,1,1,1,2,2
27226,27251,3,pv_pt,0,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,5,2,1,1,1,2,2
27226,27252,1,pv,1,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,6,2,1,1,1,2,2
27226,27252,3,pv_pt,0,1,1,25,30,25,4,4,4.0,10,10,6,7,7,7,5,10,5,10,0,2,1,3,25,30,35,11,14,7,4,4,6.0,0,5,10,10,10,6,2,1,1,1,2,2
27226,27254,3,pv_pt,1,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,7,3,1,1,3,1,2
27226,27254,2,pt,1,1,0,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,7,3,1,1,3,1,2
27226,27256,1,pv,1,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,8,3,1,1,3,1,2
27226,27256,2,pt,0,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,8,3,1,1,3,1,2
27226,27258,2,pt,1,1,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,9,3,1,1,3,1,2
27226,27258,1,pv,1,0,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,9,3,1,1,3,1,2
27227,27257,1,pv,1,1,1,25,20,25,6,0,6.0,20,20,0,12,2,12,0,15,10,15,5,4,1,3,25,20,40,10,24,2,11,0,10.0,0,0,15,20,20,1,1,2,1,4,1,2
27227,27257,3,pv_pt,0,1,1,25,20,25,6,0,6.0,20,20,0,12,2,12,0,15,10,15,5,4,1,3,25,20,40,10,24,2,11,0,10.0,0,0,15,20,20,1,1,2,1,4,1,2
27227,27259,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,2,1,4,1,2
27227,27259,3,pv_pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,2,1,2,1,4,1,2
27227,27260,1,pv,1,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,3,1,2,1,4,1,2
27227,27260,3,pv_pt,0,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,3,1,2,1,4,1,2
27227,27262,1,pv,1,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,4,3,2,1,1,2,1
27227,27262,2,pt,0,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,4,3,2,1,1,2,1
27227,27263,1,pv,1,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,5,3,2,1,1,2,1
27227,27263,3,pv_pt,0,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,5,3,2,1,1,2,1
27227,27265,1,pv,1,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,6,3,2,1,1,2,1
27227,27265,3,pv_pt,0,1,1,25,25,22,4,2,3.5,0,20,6,7,7,7,5,10,0,10,0,2,2,2,25,25,32,6,14,7,4,2,5.5,0,5,10,0,20,6,3,2,1,1,2,1
27227,27267,2,pt,1,1,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,7,4,2,2,2,2,1
27227,27267,1,pv,1,0,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,7,4,2,2,2,2,1
27227,27268,1,pv,1,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,8,4,2,2,2,2,1
27227,27268,2,pt,0,1,1,30,30,26,2,0,1.75,10,0,0,2,7,2,10,15,0,15,10,0,3,1,30,30,41,0,4,7,12,0,1.75,0,10,15,10,0,8,4,2,2,2,2,1
27227,27269,1,pv,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,4,2,2,2,2,1
27227,27269,3,pv_pt,0,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,4,2,2,2,2,1
27270,27469,2,pt,1,1,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,1,2,1,1,1,2,2
27270,27469,1,pv,1,0,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,1,2,1,1,1,2,2
27270,27470,3,pv_pt,1,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,2,1,1,1,2,2
27270,27470,1,pv,1,1,0,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,2,1,1,1,2,2
27270,27471,2,pt,1,1,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,3,2,1,1,1,2,2
27270,27471,3,pv_pt,1,0,1,25,30,25,4,4,4.0,20,0,12,12,12,12,0,15,10,10,5,4,3,2,25,30,35,22,24,12,9,4,8.0,0,0,15,20,0,3,2,1,1,1,2,2
27270,27475,2,pt,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,4,4,2,1,3,2,2
27270,27475,3,pv_pt,1,0,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,4,4,2,1,3,2,2
27270,27476,3,pv_pt,1,1,1,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,5,4,2,1,3,2,2
27270,27476,2,pt,1,1,0,20,25,15,4,2,3.0,20,20,6,7,2,12,5,15,0,5,5,0,2,2,20,25,20,6,19,2,9,2,3.0,0,5,15,20,20,5,4,2,1,3,2,2
27270,27477,3,pv_pt,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,6,4,2,1,3,2,2
27270,27477,1,pv,1,1,0,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,6,4,2,1,3,2,2
27270,27481,2,pt,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,7,1,1,2,1,1,2
27270,27481,3,pv_pt,1,0,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,7,1,1,2,1,1,2
27270,27483,2,pt,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,1,1,2,1,1,2
27270,27483,1,pv,1,0,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,8,1,1,2,1,1,2
27270,27486,3,pv_pt,1,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,9,1,1,2,1,1,2
27270,27486,2,pt,1,1,0,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,9,1,1,2,1,1,2
27310,27433,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,1,1,1,1,3,2,1
27310,27433,3,pv_pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,1,1,1,1,3,2,1
27310,27434,3,pv_pt,1,1,1,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,1,1,1,3,2,1
27310,27434,1,pv,1,1,0,30,25,23,2,4,1.5,10,10,0,12,2,7,5,5,5,5,5,4,2,3,30,25,28,5,19,2,7,4,5.5,0,5,5,10,10,2,1,1,1,3,2,1
27310,27436,1,pv,1,1,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,3,1,1,1,3,2,1
27310,27436,3,pv_pt,0,1,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,3,1,1,1,3,2,1
27310,27440,2,pt,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,4,3,2,1,1,2,1
27310,27440,1,pv,1,0,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,4,3,2,1,1,2,1
27310,27442,1,pv,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,5,3,2,1,1,2,1
27310,27442,2,pt,0,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,5,3,2,1,1,2,1
27310,27445,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,6,3,2,1,1,2,1
27310,27445,2,pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,6,3,2,1,1,2,1
27310,27448,3,pv_pt,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,7,3,1,1,3,1,2
27310,27448,1,pv,1,1,0,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,7,3,1,1,3,1,2
27310,27450,3,pv_pt,1,1,1,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,8,3,1,1,3,1,2
27310,27450,1,pv,1,1,0,20,20,15,2,2,1.5,20,10,6,7,2,12,10,5,5,15,5,4,3,1,20,20,30,11,19,2,7,2,5.5,0,10,5,20,10,8,3,1,1,3,1,2
27310,27452,1,pv,1,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,9,3,1,1,3,1,2
27310,27452,3,pv_pt,0,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,9,3,1,1,3,1,2
27596,27677,3,pv_pt,1,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,1,2,2,2,2,2
27596,27677,2,pt,1,1,0,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,1,1,2,2,2,2,2
27596,27680,2,pt,1,1,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,2,1,2,2,2,2,2
27596,27680,1,pv,1,0,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,2,1,2,2,2,2,2
27596,27683,1,pv,1,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,3,1,2,2,2,2,2
27596,27683,3,pv_pt,0,1,1,20,25,18,2,2,1.75,10,10,0,7,7,7,5,10,5,10,0,2,2,3,20,25,28,5,14,7,2,2,3.75,0,5,10,10,10,3,1,2,2,2,2,2
27596,27686,2,pt,1,1,1,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,4,2,2,2,3,1,2
27596,27686,3,pv_pt,1,0,1,30,20,30,2,0,2.0,0,10,12,12,7,12,5,10,0,15,10,0,3,3,30,20,45,12,24,7,12,0,2.0,0,5,10,0,10,4,2,2,2,3,1,2
27596,27689,1,pv,1,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,5,2,2,2,3,1,2
27596,27689,2,pt,0,1,1,20,25,18,4,4,1.75,0,10,0,7,7,7,5,10,0,10,0,2,1,1,20,25,28,0,14,7,4,4,3.75,0,5,10,0,10,5,2,2,2,3,1,2
27596,27691,2,pt,1,1,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,2,2,2,3,1,2
27596,27691,1,pv,1,0,1,20,25,18,2,0,1.75,0,0,12,2,7,12,0,15,5,5,5,4,2,1,20,25,23,17,14,7,7,0,5.75,0,0,15,0,0,6,2,2,2,3,1,2
27596,27696,1,pv,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,7,1,1,1,3,2,1
27596,27696,3,pv_pt,0,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,7,1,1,1,3,2,1
27596,27699,2,pt,1,1,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,8,1,1,1,3,2,1
27596,27699,1,pv,1,0,1,30,25,23,6,2,4.5,0,10,6,12,2,7,10,15,5,10,5,4,2,2,30,25,33,11,19,2,11,2,8.5,0,10,15,0,10,8,1,1,1,3,2,1
27596,27700,2,pt,1,1,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,9,1,1,1,3,2,1
27596,27700,1,pv,1,0,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,9,1,1,1,3,2,1
27599,27710,1,pv,1,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,1,3,2,1,1,2,1
27599,27710,3,pv_pt,0,1,1,20,30,20,6,0,6.0,10,0,0,2,12,12,10,10,10,10,10,0,1,2,20,30,30,10,14,12,16,0,6.0,0,10,10,10,0,1,3,2,1,1,2,1
27599,27712,1,pv,1,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,2,3,2,1,1,2,1
27599,27712,3,pv_pt,0,1,1,20,30,20,4,2,4.0,0,10,12,12,2,2,10,5,10,5,5,0,3,1,20,30,25,22,14,2,9,2,4.0,0,10,5,0,10,2,3,2,1,1,2,1
27599,27715,2,pt,1,1,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,3,3,2,1,1,2,1
27599,27715,1,pv,1,0,1,25,20,25,6,4,6.0,20,0,6,2,7,2,0,5,0,15,10,2,2,2,25,20,40,6,4,7,16,4,8.0,0,0,5,20,0,3,3,2,1,1,2,1
27599,27718,1,pv,1,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,4,1,2,1,4,1,2
27599,27718,3,pv_pt,0,1,1,30,25,23,6,4,4.5,0,10,6,7,2,12,5,5,10,15,0,0,2,1,30,25,38,16,19,2,6,4,4.5,0,5,5,0,10,4,1,2,1,4,1,2
27599,27720,2,pt,1,1,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,5,1,2,1,4,1,2
27599,27720,1,pv,1,0,1,25,20,22,4,0,3.5,10,0,0,7,12,2,0,10,10,10,0,2,3,2,25,20,32,10,9,12,4,0,5.5,0,0,10,10,0,5,1,2,1,4,1,2
27599,27723,1,pv,1,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,6,1,2,1,4,1,2
27599,27723,2,pt,0,1,1,25,25,22,2,4,1.75,10,0,6,12,12,2,10,15,10,15,10,0,1,3,25,25,37,16,14,12,12,4,1.75,0,10,15,10,0,6,1,2,1,4,1,2
27599,27727,1,pv,1,1,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,7,1,2,2,2,2,2
27599,27727,2,pt,0,1,1,20,30,18,6,0,5.25,10,0,12,12,7,2,0,10,0,15,5,4,1,1,20,30,33,12,14,7,11,0,9.25,0,0,10,10,0,7,1,2,2,2,2,2
27599,27729,1,pv,1,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,8,1,2,2,2,2,2
27599,27729,2,pt,0,1,1,20,30,15,6,2,4.5,0,20,0,2,12,7,0,5,0,5,10,2,3,3,20,30,20,0,9,12,16,2,6.5,0,0,5,0,20,8,1,2,2,2,2,2
27599,27730,1,pv,1,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,1,2,2,2,2,2
27599,27730,3,pv_pt,0,1,1,25,25,22,2,2,1.75,20,20,6,7,2,7,5,5,5,5,0,0,3,2,25,25,27,11,14,2,2,2,1.75,0,5,5,20,20,9,1,2,2,2,2,2
27600,27636,1,pv,1,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,1,2,2,1,2,1,1
27600,27636,2,pt,0,1,1,30,30,26,2,4,1.75,0,20,12,2,12,7,0,5,10,15,10,4,1,2,30,30,41,22,9,12,12,4,5.75,0,0,5,0,20,1,2,2,1,2,1,1
27600,27637,1,pv,1,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,2,2,2,1,2,1,1
27600,27637,2,pt,0,1,1,30,30,30,4,0,4.0,20,20,0,12,12,2,10,10,5,5,10,4,2,1,30,30,35,5,14,12,14,0,8.0,0,10,10,20,20,2,2,2,1,2,1,1
27600,27640,1,pv,1,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,3,2,2,1,2,1,1
27600,27640,2,pt,0,1,1,30,20,23,6,2,4.5,20,0,12,2,12,12,10,5,0,10,0,2,1,3,30,20,33,12,14,12,6,2,6.5,0,10,5,20,0,3,2,2,1,2,1,1
